2, 23880, Note_on_c, 9,41, 95
2, 23988, Note_off_c, 9,41, 0
2, 24000, Note_on_c, 9,43, 95
2, 24324, Note_off_c, 9,43, 0
2, 24360, Note_on_c, 9,43, 95
2, 24468, Note_off_c, 9,43, 0
2, 24480, Note_on_c, 9,41, 95
2, 24804, Note_off_c, 9,41, 0
2, 24840, Note_on_c, 9,41, 95
2, 24948, Note_off_c, 9,41, 0
2, 24960, Note_on_c, 9,43, 95
2, 25104, Note_off_c, 9,43, 0
2, 25120, Note_on_c, 9,43, 95
2, 25264, Note_off_c, 9,43, 0
2, 25280, Note_on_c, 9,43, 95
2, 25424, Note_off_c, 9,43, 0
2, 25440, Note_on_c, 9,41, 95
2, 25764, Note_off_c, 9,41, 0
2, 25800, Note_on_c, 9,41, 95
2, 25908, Note_off_c, 9,41, 0
2, 25920, Note_on_c, 9,43, 95
2, 26064, Note_off_c, 9,43, 0
2, 26080, Note_on_c, 9,43, 95
2, 26224, Note_off_c, 9,43, 0
2, 26240, Note_on_c, 9,43, 95
2, 26384, Note_off_c, 9,43, 0
2, 26400, Note_on_c, 9,41, 95
2, 26724, Note_off_c, 9,41, 0
2, 26760, Note_on_c, 9,41, 95
2, 26868, Note_off_c, 9,41, 0
2, 26880, Note_on_c, 9,43, 95
2, 27024, Note_off_c, 9,43, 0
2, 27040, Note_on_c, 9,43, 95
2, 27184, Note_off_c, 9,43, 0
2, 27200, Note_on_c, 9,43, 95
2, 27344, Note_off_c, 9,43, 0
2, 27360, Note_on_c, 9,41, 95
2, 27684, Note_off_c, 9,41, 0
2, 27720, Note_on_c, 9,41, 95
2, 27828, Note_off_c, 9,41, 0
2, 27840, Note_on_c, 9,43, 95
2, 28164, Note_off_c, 9,43, 0
2, 28200, Note_on_c, 9,43, 95
2, 28308, Note_off_c, 9,43, 0
2, 28320, Note_on_c, 9,41, 95
2, 28644, Note_off_c, 9,41, 0
2, 28680, Note_on_c, 9,41, 95
2, 28788, Note_off_c, 9,41, 0
2, 28800, Note_on_c, 9,43, 95
2, 28944, Note_off_c, 9,43, 0
2, 28960, Note_on_c, 9,43, 95
2, 29104, Note_off_c, 9,43, 0
2, 29120, Note_on_c, 9,43, 95
2, 29264, Note_off_c, 9,43, 0
2, 29280, Note_on_c, 9,41, 95
2, 29604, Note_off_c, 9,41, 0
2, 29640, Note_on_c, 9,41, 95
2, 29748, Note_off_c, 9,41, 0
2, 29760, Note_on_c, 9,43, 95
2, 29904, Note_off_c, 9,43, 0
2, 29920, Note_on_c, 9,43, 95
2, 30064, Note_off_c, 9,43, 0
2, 30080, Note_on_c, 9,43, 95
2, 30224, Note_off_c, 9,43, 0
2, 30240, Note_on_c, 9,41, 95
2, 30564, Note_off_c, 9,41, 0
2, 30600, Note_on_c, 9,41, 95
2, 30708, Note_off_c, 9,41, 0
2, 30720, Note_on_c, 9,43, 95
2, 30864, Note_off_c, 9,43, 0
2, 30880, Note_on_c, 9,43, 95
2, 31024, Note_off_c, 9,43, 0
2, 31040, Note_on_c, 9,43, 95
2, 31184, Note_off_c, 9,43, 0
2, 31200, Note_on_c, 9,41, 95
2, 31524, Note_off_c, 9,41, 0
2, 31560, Note_on_c, 9,41, 95
2, 31668, Note_off_c, 9,41, 0
2, 31680, Note_on_c, 9,43, 95
2, 32004, Note_off_c, 9,43, 0
2, 32040, Note_on_c, 9,43, 95
2, 32148, Note_off_c, 9,43, 0
2, 32160, Note_on_c, 9,41, 95
2, 32484, Note_off_c, 9,41, 0
2, 32520, Note_on_c, 9,41, 95
2, 32628, Note_off_c, 9,41, 0
2, 32640, Note_on_c, 9,41, 95
2, 33288, Note_off_c, 9,41, 0
2, 33360, Note_on_c, 9,41, 95
2, 34008, Note_off_c, 9,41, 0
2, 34080, Note_on_c, 9,43, 95
2, 34728, Note_off_c, 9,43, 0
2, 34800, Note_on_c, 9,43, 95
2, 35448, Note_off_c, 9,43, 0
2, 35928, End_track
3, 0, Start_track
3, 0, Program_c, 1, 0
3, 0, Instrument_name_t, "Solo"
3, 5760, Note_on_c, 1,67, 95
3, 6192, Note_off_c, 1,67, 0
3, 7440, Note_on_c, 1,60, 95
3, 7656, Note_off_c, 1,60, 0
3, 7680, Note_on_c, 1,58, 95
3, 8544, Note_off_c, 1,58, 0
3, 9360, Note_on_c, 1,58, 95
3, 9576, Note_off_c, 1,58, 0
3, 9600, Note_on_c, 1,70, 95
3, 9924, Note_off_c, 1,70, 0
3, 9960, Note_on_c, 1,70, 95
3, 10068, Note_off_c, 1,70, 0
3, 10080, Note_on_c, 1,70, 95
3, 10296, Note_off_c, 1,70, 0
3, 10320, Note_on_c, 1,70, 95
3, 10536, Note_off_c, 1,70, 0
3, 10560, Note_on_c, 1,70, 95
3, 10776, Note_off_c, 1,70, 0
3, 10800, Note_on_c, 1,70, 95
3, 11232, Note_off_c, 1,70, 0
3, 11280, Note_on_c, 1,67, 95
3, 11388, Note_off_c, 1,67, 0
3, 11400, Note_on_c, 1,65, 95
3, 11508, Note_off_c, 1,65, 0
3, 11520, Note_on_c, 1,65, 95
3, 11952, Note_off_c, 1,65, 0
3, 12480, Note_on_c, 1,60, 95
3, 12696, Note_off_c, 1,60, 0
3, 12720, Note_on_c, 1,60, 95
3, 12936, Note_off_c, 1,60, 0
3, 12960, Note_on_c, 1,60, 95
3, 13176, Note_off_c, 1,60, 0
3, 13200, Note_on_c, 1,72, 95
3, 13416, Note_off_c, 1,72, 0
3, 13440, Note_on_c, 1,70, 95
3, 13656, Note_off_c, 1,70, 0
3, 16800, Note_on_c, 1,60, 95
3, 17016, Note_off_c, 1,60, 0
3, 17040, Note_on_c, 1,60, 95
3, 17256, Note_off_c, 1,60, 0
3, 17280, Note_on_c, 1,70, 95
3, 17712, Note_off_c, 1,70, 0
3, 19200, Note_on_c, 1,65, 95
3, 19632, Note_off_c, 1,65, 0
3, 21120, Note_on_c, 1,70, 95
3, 21984, Note_off_c, 1,70, 0
3, 22080, Note_on_c, 1,67, 95
3, 22512, Note_off_c, 1,67, 0
3, 22560, Note_on_c, 1,65, 95
3, 22992, Note_off_c, 1,65, 0
3, 23040, Note_on_c, 1,67, 95
3, 23472, Note_off_c, 1,67, 0
3, 24960, Note_on_c, 1,58, 95
3, 25392, Note_off_c, 1,58, 0
3, 28800, Note_on_c, 1,58, 95
3, 29232, Note_off_c, 1,58, 0
3, 30720, Note_on_c, 1,55, 95
3, 31152, Note_off_c, 1,55, 0
3, 31920, Note_on_c, 1,48, 95
3, 32352, Note_off_c, 1,48, 0
3, 32400, Note_on_c, 1,48, 95
3, 32616, Note_off_c, 1,48, 0
3, 32640, Note_on_c, 1,58, 95
3, 33072, Note_off_c, 1,58, 0
3, 33120, Note_on_c, 1,58, 95
3, 33336, Note_off_c, 1,58, 0
3, 33360, Note_on_c, 1,58, 95
3, 33792, Note_off_c, 1,58, 0
3, 33840, Note_on_c, 1,58, 95
3, 34056, Note_off_c, 1,58, 0
3, 34080, Note_on_c, 1,58, 95
3, 34296, Note_off_c, 1,58, 0
3, 34320, Note_on_c, 1,58, 95
3, 34536, Note_off_c, 1,58, 0
3, 34560, Note_on_c, 1,55, 95
3, 35208, Note_off_c, 1,55, 0
3, 51840, Note_on_c, 1,48, 95
3, 52056, Note_off_c, 1,48, 0
3, 52080, Note_on_c, 1,53, 95
3, 52296, Note_off_c, 1,53, 0
3, 52320, Note_on_c, 1,48, 95
3, 52752, Note_off_c, 1,48, 0
3, 52800, Note_on_c, 1,53, 95
3, 53448, Note_off_c, 1,53, 0
3, 53520, Note_on_c, 1,48, 95
3, 53736, Note_off_c, 1,48, 0
3, 53760, Note_on_c, 1,53, 95
3, 53976, Note_off_c, 1,53, 0
3, 54000, Note_on_c, 1,53, 95
3, 54216, Note_off_c, 1,53, 0
3, 54240, Note_on_c, 1,53, 95
3, 54672, Note_off_c, 1,53, 0
3, 54720, Note_on_c, 1,53, 95
3, 55440, Note_off_c, 1,53, 0
3, 55440, Note_on_c, 1,48, 95
3, 55656, Note_off_c, 1,48, 0
3, 55680, Note_on_c, 1,53, 95
3, 55896, Note_off_c, 1,53, 0
3, 59040, Note_on_c, 1,53, 95
3, 59256, Note_off_c, 1,53, 0
3, 59280, Note_on_c, 1,53, 95
3, 59496, Note_off_c, 1,53, 0
3, 59520, Note_on_c, 1,53, 95
3, 59736, Note_off_c, 1,53, 0
3, 59760, Note_on_c, 1,53, 95
3, 60408, Note_off_c, 1,53, 0
3, 60480, Note_on_c, 1,53, 95
3, 60912, Note_off_c, 1,53, 0
3, 62400, Note_on_c, 1,55, 95
3, 62832, Note_off_c, 1,55, 0
3, 67560, Note_on_c, 1,48, 95
3, 67668, Note_off_c, 1,48, 0
3, 67680, Note_on_c, 1,48, 95
3, 67896, Note_off_c, 1,48, 0
3, 67920, Note_on_c, 1,60, 95
3, 68136, Note_off_c, 1,60, 0
3, 68160, Note_on_c, 1,58, 95
3, 68592, Note_off_c, 1,58, 0
3, 68640, Note_on_c, 1,55, 95
3, 68964, Note_off_c, 1,55, 0
3, 69000, Note_on_c, 1,53, 95
3, 69324, Note_off_c, 1,53, 0
3, 70080, Note_on_c, 1,55, 95
3, 70512, Note_off_c, 1,55, 0
3, 72000, Note_on_c, 1,58, 95
3, 72432, Note_off_c, 1,58, 0
3, 73920, Note_on_c, 1,55, 95
3, 74784, Note_off_c, 1,55, 0
3, 75240, Note_on_c, 1,48, 95
3, 75348, Note_off_c, 1,48, 0
3, 75360, Note_on_c, 1,48, 95
3, 75576, Note_off_c, 1,48, 0
3, 75600, Note_on_c, 1,60, 95
3, 75816, Note_off_c, 1,60, 0
3, 75840, Note_on_c, 1,58, 95
3, 76272, Note_off_c, 1,58, 0
3, 77760, Note_on_c, 1,55, 95
3, 78192, Note_off_c, 1,55, 0
3, 79680, Note_on_c, 1,58, 95
3, 79788, Note_off_c, 1,58, 0
3, 79800, Note_on_c, 1,58, 95
3, 79908, Note_off_c, 1,58, 0
3, 79920, Note_on_c, 1,58, 95
3, 80028, Note_off_c, 1,58, 0
3, 80040, Note_on_c, 1,58, 95
3, 80148, Note_off_c, 1,58, 0
3, 80160, Note_on_c, 1,58, 95
3, 80376, Note_off_c, 1,58, 0
3, 80400, Note_on_c, 1,58, 95
3, 80616, Note_off_c, 1,58, 0
3, 80640, Note_on_c, 1,55, 95
3, 81072, Note_off_c, 1,55, 0
3, 81552, End_track
4, 0, Start_track
4, 0, Program_c, 2, 0
4, 0, Instrument_name_t, "Tenor 1"
4, 5760, Note_on_c, 2,55, 95
4, 7572, Note_off_c, 2,55, 0
4, 7680, Note_on_c, 2,53, 95
4, 9492, Note_off_c, 2,53, 0
4, 9600, Note_on_c, 2,62, 95
4, 11412, Note_off_c, 2,62, 0
4, 11520, Note_on_c, 2,60, 95
4, 13332, Note_off_c, 2,60, 0
4, 13440, Note_on_c, 2,60, 95
4, 15252, Note_off_c, 2,60, 0
4, 15360, Note_on_c, 2,58, 95
4, 17172, Note_off_c, 2,58, 0
4, 17280, Note_on_c, 2,62, 95
4, 19092, Note_off_c, 2,62, 0
4, 19200, Note_on_c, 2,65, 95
4, 21012, Note_off_c, 2,65, 0
4, 21120, Note_on_c, 2,58, 95
4, 22932, Note_off_c, 2,58, 0
4, 23040, Note_on_c, 2,55, 95
4, 24852, Note_off_c, 2,55, 0
4, 24960, Note_on_c, 2,58, 95
4, 26772, Note_off_c, 2,58, 0
4, 26880, Note_on_c, 2,55, 95
4, 28692, Note_off_c, 2,55, 0
4, 28800, Note_on_c, 2,58, 95
4, 30612, Note_off_c, 2,58, 0
4, 30720, Note_on_c, 2,60, 95
4, 32532, Note_off_c, 2,60, 0
4, 32640, Note_on_c, 2,62, 95
4, 33972, Note_off_c, 2,62, 0
4, 34080, Note_on_c, 2,65, 95
4, 35412, Note_off_c, 2,65, 0
4, 36480, Note_on_c, 2,58, 95
4, 36804, Note_off_c, 2,58, 0
4, 36840, Note_on_c, 2,60, 95
4, 36948, Note_off_c, 2,60, 0
4, 36960, Note_on_c, 2,58, 95
4, 37284, Note_off_c, 2,58, 0
4, 37320, Note_on_c, 2,65, 95
4, 37920, Note_off_c, 2,65, 0
4, 37920, Note_on_c, 2,62, 95
4, 38136, Note_off_c, 2,62, 0
4, 38160, Note_on_c, 2,60, 95
4, 38808, Note_off_c, 2,60, 0
4, 38880, Note_on_c, 2,55, 95
4, 39096, Note_off_c, 2,55, 0
4, 39120, Note_on_c, 2,65, 95
4, 39552, Note_off_c, 2,65, 0
4, 39600, Note_on_c, 2,60, 95
4, 40248, Note_off_c, 2,60, 0
4, 40560, Note_on_c, 2,55, 95
4, 40776, Note_off_c, 2,55, 0
4, 40800, Note_on_c, 2,58, 95
4, 41016, Note_off_c, 2,58, 0
4, 41040, Note_on_c, 2,60, 95
4, 41688, Note_off_c, 2,60, 0
4, 41760, Note_on_c, 2,60, 95
4, 41976, Note_off_c, 2,60, 0
4, 42000, Note_on_c, 2,60, 95
4, 42648, Note_off_c, 2,60, 0
4, 42720, Note_on_c, 2,60, 95
4, 42936, Note_off_c, 2,60, 0
4, 42960, Note_on_c, 2,58, 95
4, 43608, Note_off_c, 2,58, 0
4, 44160, Note_on_c, 2,58, 95
4, 44484, Note_off_c, 2,58, 0
4, 44520, Note_on_c, 2,60, 95
4, 44628, Note_off_c, 2,60, 0
4, 44640, Note_on_c, 2,58, 95
4, 44964, Note_off_c, 2,58, 0
4, 45000, Note_on_c, 2,65, 95
4, 45432, Note_off_c, 2,65, 0
4, 45480, Note_on_c, 2,62, 95
4, 45588, Note_off_c, 2,62, 0
4, 45600, Note_on_c, 2,62, 95
4, 45816, Note_off_c, 2,62, 0
4, 45840, Note_on_c, 2,60, 95
4, 46488, Note_off_c, 2,60, 0
4, 46560, Note_on_c, 2,55, 95
4, 46776, Note_off_c, 2,55, 0
4, 46800, Note_on_c, 2,65, 95
4, 47232, Note_off_c, 2,65, 0
4, 47280, Note_on_c, 2,60, 95
4, 47928, Note_off_c, 2,60, 0
4, 48840, Note_on_c, 2,60, 95
4, 48948, Note_off_c, 2,60, 0
4, 48960, Note_on_c, 2,60, 95
4, 49284, Note_off_c, 2,60, 0
4, 49320, Note_on_c, 2,60, 95
4, 49428, Note_off_c, 2,60, 0
4, 49440, Note_on_c, 2,60, 95
4, 49764, Note_off_c, 2,60, 0
4, 49800, Note_on_c, 2,60, 95
4, 49908, Note_off_c, 2,60, 0
4, 49920, Note_on_c, 2,60, 95
4, 50244, Note_off_c, 2,60, 0
4, 50280, Note_on_c, 2,60, 95
4, 50388, Note_off_c, 2,60, 0
4, 50400, Note_on_c, 2,60, 95
4, 50562, Note_off_c, 2,60, 0
4, 50580, Note_on_c, 2,62, 95
4, 50742, Note_off_c, 2,62, 0
4, 50760, Note_on_c, 2,65, 95
4, 51300, Note_off_c, 2,65, 0
4, 82560, Note_on_c, 2,58, 95
4, 82884, Note_off_c, 2,58, 0
4, 82920, Note_on_c, 2,60, 95
4, 83028, Note_off_c, 2,60, 0
4, 83040, Note_on_c, 2,58, 95
4, 83364, Note_off_c, 2,58, 0
4, 83400, Note_on_c, 2,65, 95
4, 84000, Note_off_c, 2,65, 0
4, 84000, Note_on_c, 2,62, 95
4, 84216, Note_off_c, 2,62, 0
4, 84240, Note_on_c, 2,60, 95
4, 84888, Note_off_c, 2,60, 0
4, 84960, Note_on_c, 2,55, 95
4, 85176, Note_off_c, 2,55, 0
4, 85200, Note_on_c, 2,65, 95
4, 85632, Note_off_c, 2,65, 0
4, 85680, Note_on_c, 2,60, 95
4, 86328, Note_off_c, 2,60, 0
4, 86640, Note_on_c, 2,55, 95
4, 86856, Note_off_c, 2,55, 0
4, 86880, Note_on_c, 2,58, 95
4, 87096, Note_off_c, 2,58, 0
4, 87120, Note_on_c, 2,60, 95
4, 87768, Note_off_c, 2,60, 0
4, 87840, Note_on_c, 2,60, 95
4, 88056, Note_off_c, 2,60, 0
4, 88080, Note_on_c, 2,60, 95
4, 88512, Note_off_c, 2,60, 0
4, 88560, Note_on_c, 2,60, 95
4, 88776, Note_off_c, 2,60, 0
4, 88800, Note_on_c, 2,60, 95
4, 89016, Note_off_c, 2,60, 0
4, 89040, Note_on_c, 2,58, 95
4, 89688, Note_off_c, 2,58, 0
4, 90240, Note_on_c, 2,58, 95
4, 90564, Note_off_c, 2,58, 0
4, 90600, Note_on_c, 2,60, 95
4, 90708, Note_off_c, 2,60, 0
4, 90720, Note_on_c, 2,58, 95
4, 91044, Note_off_c, 2,58, 0
4, 91080, Note_on_c, 2,65, 95
4, 91512, Note_off_c, 2,65, 0
4, 91560, Note_on_c, 2,62, 95
4, 91668, Note_off_c, 2,62, 0
4, 91680, Note_on_c, 2,62, 95
4, 91896, Note_off_c, 2,62, 0
4, 91920, Note_on_c, 2,60, 95
4, 92568, Note_off_c, 2,60, 0
4, 92640, Note_on_c, 2,55, 95
4, 92856, Note_off_c, 2,55, 0
4, 92880, Note_on_c, 2,65, 95
4, 93312, Note_off_c, 2,65, 0
4, 93360, Note_on_c, 2,60, 95
4, 94008, Note_off_c, 2,60, 0
4, 94920, Note_on_c, 2,60, 95
4, 95028, Note_off_c, 2,60, 0
4, 95040, Note_on_c, 2,60, 95
4, 95364, Note_off_c, 2,60, 0
4, 95400, Note_on_c, 2,60, 95
4, 95508, Note_off_c, 2,60, 0
4, 95520, Note_on_c, 2,60, 95
4, 95844, Note_off_c, 2,60, 0
4, 95880, Note_on_c, 2,60, 95
4, 95988, Note_off_c, 2,60, 0
4, 96000, Note_on_c, 2,60, 95
4, 96324, Note_off_c, 2,60, 0
4, 96360, Note_on_c, 2,60, 95
4, 96468, Note_off_c, 2,60, 0
4, 96480, Note_on_c, 2,60, 95
4, 96642, Note_off_c, 2,60, 0
